trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,gross_pnl,commission,pnl,exit_reason,mae,mfe,duration_min
16,long,2024-03-07 09:45:00,1270.2250424872454,2024-03-07 14:15:00,1272.6,10,2374957.512754463,381423.7563730868,1993533.7563813762,Last Candle Close,3.125042487245537,4.674957512754645,270.0
17,long,2024-03-12 10:15:00,1236.4195351558517,2024-03-12 14:15:00,1238.0,10,1580464.8441483097,371162.93027337774,1209301.9138749319,Last Candle Close,2.219535155851645,3.0804648441483096,240.0
18,long,2024-03-13 10:00:00,1245.736136030705,2024-03-13 13:30:00,1255.6529522149356,10,9916816.184230583,375208.36323684605,9541607.820993736,Take profit,0.0,4.963863969295062,210.0
19,long,2024-03-15 14:00:00,1249.7,2024-03-15 14:00:00,1243.6,8,-4880000.000000109,299196.0,-5179196.000000109,Stop loss,0.0,0.0,0.0
20,long,2024-03-22 09:45:00,1290.2775913021687,2024-03-22 10:00:00,1284.5,9,-5199832.171951857,347594.9748257927,-5547427.14677765,Stop loss,0.7775913021687302,0.0,15.0
21,long,2024-03-25 10:30:00,1285.1061503357564,2024-03-25 13:30:00,1276.3,6,-5283690.201453874,230526.55353021802,-5514216.754984092,Stop loss,6.20615033575632,0.0,180.0
22,long,2024-03-26 10:45:00,1274.8553392312099,2024-03-26 13:45:00,1286.6873746184688,7,8282424.7710812185,268961.9849542163,8013462.786127002,Take profit,0.25533923120997315,8.644660768790118,180.0
23,long,2024-04-01 14:00:00,1290.758931413515,2024-04-01 14:15:00,1292.0,10,1241068.586484971,387413.8397120272,853654.7467729438,Last Candle Close,0.0,2.641068586485062,15.0
24,long,2024-04-02 14:15:00,1288.124129290534,2024-04-02 14:15:00,1288.9,8,620696.5675728498,309242.89551486407,311453.67205798574,Last Candle Close,0.0,0.0,0.0
25,long,2024-04-04 10:15:00,1279.6485685685898,2024-04-04 10:30:00,1275.3,10,-4348568.568589826,383242.2852852884,-4731810.853875115,Stop loss,1.0485685685898716,0.0,15.0
