datetime,signal,ord_type,entry_price,stop_loss,take_profit,reason
2024-01-03 13:30:00,long,LIMIT,1134.9538434049084,1132.4,1141.2769038343579,"ORB Long (afternoon, range=1.5)"
2024-01-04 09:45:00,long,LIMIT,1148.0636594971515,1145.5,1155.6456164800616,"ORB Long (morning, range=1.3)"
2024-01-04 13:15:00,long,LIMIT,1165.6795690199644,1159.3,1176.3569831397506,"ORB Long (afternoon, range=4.6)"
2024-01-05 14:15:00,long,LIMIT,1159.4839578164886,1155.6,1170.7877047154197,"ORB Long (afternoon, range=2.0)"
2024-01-11 10:45:00,long,LIMIT,1167.747661438316,1164.1,1176.4336300682128,"ORB Long (morning, range=2.2)"
2024-01-17 10:00:00,long,LIMIT,1173.3364363826772,1169.6,1181.3550546787403,"ORB Long (morning, range=2.4)"
2024-01-19 09:15:00,long,LIMIT,1183.8676448195235,1180.4,1193.2735137366647,"ORB Long (morning, range=1.9)"
2024-01-22 14:15:00,long,LIMIT,1191.7961768515836,1188.8,1200.773237961085,"ORB Long (afternoon, range=1.5)"
2024-01-24 09:30:00,long,LIMIT,1186.7837986981078,1182.9,1194.4865908867553,"ORB Long (morning, range=2.6)"
2024-01-26 09:15:00,long,LIMIT,1184.8590569820763,1181.8,1193.0133988745333,"ORB Long (morning, range=1.7)"
2024-02-01 09:45:00,long,LIMIT,1171.5751682622622,1168.6,1179.226177835836,"ORB Long (morning, range=1.7)"
2024-02-02 09:15:00,long,LIMIT,1180.6946707702368,1178.3,1187.8626953916573,"ORB Long (morning, range=1.2)"
2024-02-05 11:00:00,long,LIMIT,1184.321166875742,1181.3,1190.4481681301936,"ORB Long (morning, range=2.0)"
2024-02-05 13:30:00,long,LIMIT,1188.5746211770634,1186.4,1195.0223482394435,"ORB Long (afternoon, range=1.1)"
2024-02-07 10:45:00,long,LIMIT,1208.426870613239,1205.6,1214.5880942926733,"ORB Long (morning, range=1.8)"
