datetime,position,equity,cash,unrealized_pnl,close_price
2024-09-17 13:10:00,FLAT,162184929.85714227,162184929.85714227,0.0,1286.2
2024-09-17 13:15:00,FLAT,162184929.85714227,162184929.85714227,0.0,1286.6
2024-09-17 13:20:00,FLAT,162184929.85714227,162184929.85714227,0.0,1286.4
2024-09-17 13:25:00,FLAT,162184929.85714227,162184929.85714227,0.0,1286.7
2024-09-17 13:30:00,FLAT,162184929.85714227,162184929.85714227,0.0,1287.2
2024-09-17 13:35:00,LONG,161949018.85714224,162069018.85714227,-120000.00000002728,1287.7
2024-09-17 13:40:00,LONG,161949018.85714224,162069018.85714227,-120000.00000002728,1287.7
2024-09-17 13:45:00,LONG,161649018.85714224,162069018.85714227,-420000.0000000273,1287.2
2024-09-17 13:50:00,LONG,162129018.8571422,162069018.85714227,59999.99999994543,1288.0
2024-09-17 13:55:00,FLAT,162330194.14285654,162330194.14285654,0.0,1289.7
2024-09-17 14:00:00,FLAT,162330194.14285654,162330194.14285654,0.0,1291.2
2024-09-17 14:05:00,FLAT,162330194.14285654,162330194.14285654,0.0,1291.0
2024-09-17 14:10:00,FLAT,162330194.14285654,162330194.14285654,0.0,1293.5
2024-09-17 14:15:00,FLAT,162330194.14285654,162330194.14285654,0.0,1296.4
2024-09-17 14:20:00,FLAT,162330194.14285654,162330194.14285654,0.0,1299.8
2024-09-17 14:25:00,FLAT,162330194.14285654,162330194.14285654,0.0,1300.4
2024-09-17 14:30:00,FLAT,162330194.14285654,162330194.14285654,0.0,1300.6
2024-09-18 09:00:00,FLAT,162330194.14285654,162330194.14285654,0.0,1304.0
2024-09-18 09:05:00,FLAT,162330194.14285654,162330194.14285654,0.0,1304.8
2024-09-18 09:10:00,FLAT,162330194.14285654,162330194.14285654,0.0,1305.2
2024-09-18 09:15:00,FLAT,162330194.14285654,162330194.14285654,0.0,1304.4
2024-09-18 09:20:00,FLAT,162330194.14285654,162330194.14285654,0.0,1303.5
2024-09-18 09:25:00,SHORT,161552915.14285645,162212915.14285654,-660000.0000000818,1304.2
2024-09-18 09:30:00,FLAT,160235357.14285645,160235357.14285645,0.0,1307.1
2024-09-18 09:35:00,FLAT,160235357.14285645,160235357.14285645,0.0,1306.4
2024-09-18 09:40:00,FLAT,160235357.14285645,160235357.14285645,0.0,1306.6
2024-09-18 09:45:00,FLAT,160235357.14285645,160235357.14285645,0.0,1305.9
2024-09-18 09:50:00,FLAT,160235357.14285645,160235357.14285645,0.0,1306.2
2024-09-18 09:55:00,FLAT,160235357.14285645,160235357.14285645,0.0,1304.9
2024-09-18 10:00:00,FLAT,160235357.14285645,160235357.14285645,0.0,1305.2
2024-09-18 10:05:00,FLAT,160235357.14285645,160235357.14285645,0.0,1306.6
2024-09-18 10:10:00,FLAT,160235357.14285645,160235357.14285645,0.0,1306.0
2024-09-18 10:15:00,FLAT,160235357.14285645,160235357.14285645,0.0,1306.9
2024-09-18 10:20:00,FLAT,160235357.14285645,160235357.14285645,0.0,1307.6
2024-09-18 10:25:00,FLAT,160235357.14285645,160235357.14285645,0.0,1308.6
2024-09-18 10:30:00,FLAT,160235357.14285645,160235357.14285645,0.0,1311.5
2024-09-18 10:35:00,FLAT,160235357.14285645,160235357.14285645,0.0,1311.5
2024-09-18 10:40:00,FLAT,160235357.14285645,160235357.14285645,0.0,1314.9
2024-09-18 10:45:00,FLAT,160235357.14285645,160235357.14285645,0.0,1314.3
2024-09-18 10:50:00,FLAT,160235357.14285645,160235357.14285645,0.0,1313.0
2024-09-18 10:55:00,FLAT,160235357.14285645,160235357.14285645,0.0,1312.3
2024-09-18 11:00:00,FLAT,160235357.14285645,160235357.14285645,0.0,1312.9
2024-09-18 11:05:00,FLAT,160235357.14285645,160235357.14285645,0.0,1314.1
2024-09-18 11:10:00,FLAT,160235357.14285645,160235357.14285645,0.0,1314.0
2024-09-18 11:15:00,FLAT,160235357.14285645,160235357.14285645,0.0,1314.4
2024-09-18 11:20:00,FLAT,160235357.14285645,160235357.14285645,0.0,1314.8
2024-09-18 11:25:00,FLAT,160235357.14285645,160235357.14285645,0.0,1316.8
2024-09-18 11:30:00,FLAT,160235357.14285645,160235357.14285645,0.0,1316.9
2024-09-18 13:00:00,FLAT,160235357.14285645,160235357.14285645,0.0,1316.8
2024-09-18 13:05:00,FLAT,160235357.14285645,160235357.14285645,0.0,1316.2
2024-09-18 13:10:00,FLAT,160235357.14285645,160235357.14285645,0.0,1315.1
2024-09-18 13:15:00,FLAT,160235357.14285645,160235357.14285645,0.0,1314.5
2024-09-18 13:20:00,SHORT,160396523.1428565,160156523.14285645,240000.00000005457,1313.3
2024-09-18 13:25:00,SHORT,160556523.14285645,160156523.14285645,400000.0,1312.9
2024-09-18 13:30:00,SHORT,160316523.14285648,160156523.14285645,160000.00000003638,1313.5
2024-09-18 13:35:00,FLAT,160689209.42857075,160689209.42857075,0.0,1311.8
2024-09-18 13:40:00,FLAT,160689209.42857075,160689209.42857075,0.0,1312.6
2024-09-18 13:45:00,FLAT,160689209.42857075,160689209.42857075,0.0,1311.6
2024-09-18 13:50:00,FLAT,160689209.42857075,160689209.42857075,0.0,1312.0
2024-09-18 13:55:00,FLAT,160689209.42857075,160689209.42857075,0.0,1313.6
2024-09-18 14:00:00,FLAT,160689209.42857075,160689209.42857075,0.0,1311.3
2024-09-18 14:05:00,FLAT,160689209.42857075,160689209.42857075,0.0,1310.9
2024-09-18 14:10:00,FLAT,160689209.42857075,160689209.42857075,0.0,1310.9
2024-09-18 14:15:00,FLAT,160689209.42857075,160689209.42857075,0.0,1313.5
2024-09-18 14:20:00,FLAT,160689209.42857075,160689209.42857075,0.0,1311.5
2024-09-18 14:25:00,FLAT,160689209.42857075,160689209.42857075,0.0,1311.6
2024-09-18 14:30:00,FLAT,160689209.42857075,160689209.42857075,0.0,1312.9
2024-09-19 09:00:00,FLAT,160689209.42857075,160689209.42857075,0.0,1313.7
2024-09-19 09:05:00,FLAT,160689209.42857075,160689209.42857075,0.0,1313.5
2024-09-19 09:10:00,FLAT,160689209.42857075,160689209.42857075,0.0,1314.5
2024-09-19 09:15:00,FLAT,160689209.42857075,160689209.42857075,0.0,1315.5
2024-09-19 09:20:00,LONG,159490501.92857084,160590501.92857075,-1099999.999999909,1313.9
2024-09-19 09:25:00,LONG,159290501.9285708,160590501.92857075,-1299999.9999999546,1313.5
2024-09-19 09:30:00,LONG,159390501.9285708,160590501.92857075,-1199999.9999999318,1313.7
2024-09-19 09:35:00,LONG,159940501.92857078,160590501.92857075,-649999.9999999773,1314.8
2024-09-19 09:40:00,LONG,159890501.9285708,160590501.92857075,-699999.9999999318,1314.7
2024-09-19 09:45:00,LONG,160340501.92857075,160590501.92857075,-250000.0,1315.6
2024-09-19 09:50:00,LONG,159990501.92857084,160590501.92857075,-599999.9999999091,1314.9
2024-09-19 09:55:00,LONG,159990501.92857084,160590501.92857075,-599999.9999999091,1314.9
2024-09-19 10:00:00,LONG,159640501.9285708,160590501.92857075,-949999.9999999318,1314.2
2024-09-19 10:05:00,LONG,159940501.92857078,160590501.92857075,-649999.9999999773,1314.8
2024-09-19 10:10:00,LONG,159590501.92857075,160590501.92857075,-1000000.0,1314.1
2024-09-19 10:15:00,LONG,159040501.9285708,160590501.92857075,-1549999.9999999546,1313.0
2024-09-19 10:20:00,LONG,159490501.92857084,160590501.92857075,-1099999.999999909,1313.9
2024-09-19 10:25:00,LONG,159440501.92857078,160590501.92857075,-1149999.9999999772,1313.8
2024-09-19 10:30:00,LONG,159840501.92857075,160590501.92857075,-750000.0,1314.6
2024-09-19 10:35:00,LONG,159840501.92857075,160590501.92857075,-750000.0,1314.6
2024-09-19 10:40:00,LONG,160840501.92857075,160590501.92857075,250000.0,1316.6
2024-09-19 10:45:00,LONG,160540501.9285708,160590501.92857075,-49999.999999954525,1316.0
2024-09-19 10:50:00,LONG,160740501.92857084,160590501.92857075,150000.00000009095,1316.4
2024-09-19 10:55:00,LONG,160440501.92857078,160590501.92857075,-149999.99999997727,1315.8
2024-09-19 11:00:00,LONG,160540501.9285708,160590501.92857075,-49999.999999954525,1316.0
2024-09-19 11:05:00,LONG,160690501.92857078,160590501.92857075,100000.00000002273,1316.3
2024-09-19 11:10:00,LONG,160740501.92857084,160590501.92857075,150000.00000009095,1316.4
2024-09-19 11:15:00,LONG,160690501.92857078,160590501.92857075,100000.00000002273,1316.3
2024-09-19 11:20:00,LONG,160490501.92857084,160590501.92857075,-99999.99999990905,1315.9
2024-09-19 11:25:00,LONG,160290501.9285708,160590501.92857075,-299999.99999995454,1315.5
2024-09-19 11:30:00,LONG,160340501.92857075,160590501.92857075,-250000.0,1315.6
2024-09-19 13:00:00,LONG,160190501.92857078,160590501.92857075,-399999.99999997724,1315.3
2024-09-19 13:05:00,LONG,160490501.92857084,160590501.92857075,-99999.99999990905,1315.9
2024-09-19 13:10:00,LONG,160640501.9285708,160590501.92857075,50000.00000006821,1316.2
2024-09-19 13:15:00,LONG,160440501.92857078,160590501.92857075,-149999.99999997727,1315.8
2024-09-19 13:20:00,LONG,160740501.92857084,160590501.92857075,150000.00000009095,1316.4
2024-09-19 13:25:00,LONG,160840501.92857075,160590501.92857075,250000.0,1316.6
2024-09-19 13:30:00,LONG,160290501.9285708,160590501.92857075,-299999.99999995454,1315.5
2024-09-19 13:35:00,FLAT,159549078.71428502,159549078.71428502,0.0,1315.2
2024-09-19 13:40:00,FLAT,159549078.71428502,159549078.71428502,0.0,1315.3
2024-09-19 13:45:00,FLAT,159549078.71428502,159549078.71428502,0.0,1315.7
2024-09-19 13:50:00,FLAT,159549078.71428502,159549078.71428502,0.0,1316.3
2024-09-19 13:55:00,FLAT,159549078.71428502,159549078.71428502,0.0,1316.3
2024-09-19 14:00:00,FLAT,159549078.71428502,159549078.71428502,0.0,1318.1
2024-09-19 14:05:00,FLAT,159549078.71428502,159549078.71428502,0.0,1317.4
2024-09-19 14:10:00,FLAT,159549078.71428502,159549078.71428502,0.0,1317.6
2024-09-19 14:15:00,FLAT,159549078.71428502,159549078.71428502,0.0,1317.1
2024-09-19 14:20:00,FLAT,159549078.71428502,159549078.71428502,0.0,1317.2
2024-09-19 14:25:00,FLAT,159549078.71428502,159549078.71428502,0.0,1317.0
2024-09-19 14:30:00,FLAT,159549078.71428502,159549078.71428502,0.0,1317.0
2024-09-20 09:00:00,FLAT,159549078.71428502,159549078.71428502,0.0,1328.7
2024-09-20 09:05:00,FLAT,159549078.71428502,159549078.71428502,0.0,1327.7
2024-09-20 09:10:00,FLAT,159549078.71428502,159549078.71428502,0.0,1329.0
2024-09-20 09:15:00,FLAT,159549078.71428502,159549078.71428502,0.0,1329.9
2024-09-20 09:20:00,FLAT,159549078.71428502,159549078.71428502,0.0,1329.9
2024-09-20 09:25:00,FLAT,159549078.71428502,159549078.71428502,0.0,1329.4
2024-09-20 09:30:00,FLAT,159549078.71428502,159549078.71428502,0.0,1331.5
2024-09-20 09:35:00,LONG,159509182.71428508,159469182.71428502,40000.00000005457,1331.7
2024-09-20 09:40:00,LONG,159709182.71428508,159469182.71428502,240000.00000005457,1332.2
2024-09-20 09:45:00,FLAT,160983333.28571358,160983333.28571358,0.0,1337.3
2024-09-20 09:50:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.7
2024-09-20 09:55:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.7
2024-09-20 10:00:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.1
2024-09-20 10:05:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.8
2024-09-20 10:10:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.0
2024-09-20 10:15:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.0
2024-09-20 10:20:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.3
2024-09-20 10:25:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.0
2024-09-20 10:30:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.4
2024-09-20 10:35:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.5
2024-09-20 10:40:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.5
2024-09-20 10:45:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.3
2024-09-20 10:50:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.6
2024-09-20 10:55:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.2
2024-09-20 11:00:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.6
2024-09-20 11:05:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.9
2024-09-20 11:10:00,FLAT,160983333.28571358,160983333.28571358,0.0,1337.2
2024-09-20 11:15:00,FLAT,160983333.28571358,160983333.28571358,0.0,1337.1
2024-09-20 11:20:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.6
2024-09-20 11:25:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.0
2024-09-20 11:30:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.0
2024-09-20 13:00:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.4
2024-09-20 13:05:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.6
2024-09-20 13:10:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.0
2024-09-20 13:15:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.3
2024-09-20 13:20:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.2
2024-09-20 13:25:00,FLAT,160983333.28571358,160983333.28571358,0.0,1335.9
2024-09-20 13:30:00,FLAT,160983333.28571358,160983333.28571358,0.0,1336.0
2024-09-20 13:35:00,FLAT,160983333.28571358,160983333.28571358,0.0,1334.7
2024-09-20 13:40:00,SHORT,160443237.2857137,160863237.28571358,-419999.99999989086,1335.1
2024-09-20 13:45:00,SHORT,160203237.28571364,160863237.28571358,-659999.9999999454,1335.5
2024-09-20 13:50:00,FLAT,161668994.42857078,161668994.42857078,0.0,1333.3
2024-09-20 13:55:00,FLAT,161668994.42857078,161668994.42857078,0.0,1333.5
2024-09-20 14:00:00,FLAT,161668994.42857078,161668994.42857078,0.0,1332.6
2024-09-20 14:05:00,FLAT,161668994.42857078,161668994.42857078,0.0,1333.1
2024-09-20 14:10:00,FLAT,161668994.42857078,161668994.42857078,0.0,1332.7
2024-09-20 14:15:00,FLAT,161668994.42857078,161668994.42857078,0.0,1333.5
2024-09-20 14:20:00,FLAT,161668994.42857078,161668994.42857078,0.0,1331.8
2024-09-20 14:25:00,FLAT,161668994.42857078,161668994.42857078,0.0,1331.6
2024-09-20 14:30:00,FLAT,161668994.42857078,161668994.42857078,0.0,1332.5
2024-09-23 09:00:00,FLAT,161668994.42857078,161668994.42857078,0.0,1331.2
2024-09-23 09:05:00,FLAT,161668994.42857078,161668994.42857078,0.0,1331.3
2024-09-23 09:10:00,FLAT,161668994.42857078,161668994.42857078,0.0,1331.9
2024-09-23 09:15:00,FLAT,161668994.42857078,161668994.42857078,0.0,1331.5
2024-09-23 09:20:00,FLAT,161668994.42857078,161668994.42857078,0.0,1331.3
2024-09-23 09:25:00,FLAT,161668994.42857078,161668994.42857078,0.0,1329.9
2024-09-23 09:30:00,SHORT,160949366.42857078,161549366.42857078,-600000.0,1330.2
