trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,gross_pnl,commission,pnl,exit_reason,mae,mfe,duration_min
82,short,2024-07-30 13:45:00,1287.0,2024-07-30 14:15:00,1289.0,10,-2000000.0,386399.99999999994,-2386400.0,Stop loss,0.0,0.0,30.0
83,short,2024-07-31 14:00:00,1298.2122208891697,2024-07-31 14:00:00,1300.4,10,-2187779.1108304337,389791.8331333754,-2577570.943963809,Stop loss,0.0,0.0,0.0
84,short,2024-08-02 11:15:00,1260.3314955059523,2024-08-02 13:15:00,1263.4,10,-3068504.4940478294,378559.7243258928,-3447064.2183737224,Stop loss,0.0,0.0,120.0
85,short,2024-08-05 11:15:00,1248.0694395885168,2024-08-05 11:15:00,1251.8,10,-3730560.4114831113,374980.4159382775,-4105540.8274213886,Stop loss,0.0,0.0,0.0
86,short,2024-08-06 10:15:00,1239.5294654643128,2024-08-06 10:30:00,1244.0,10,-4470534.535687193,372529.41981964686,-4843063.95550684,Stop loss,0.0,0.0,15.0
87,short,2024-08-07 11:15:00,1246.9967435635754,2024-08-07 13:30:00,1250.6,10,-3603256.4364245445,374639.51153453626,-3977895.947959081,Stop loss,0.0,0.0,135.0
88,short,2024-08-08 13:45:00,1243.6709538697999,2024-08-08 14:15:00,1242.4,10,1270953.8697997686,372910.6430804699,898043.2267192986,Last Candle Close,0.0,0.0,30.0
89,long,2024-08-12 14:15:00,1268.7588236933468,2024-08-12 14:15:00,1268.8,10,41176.30665314209,380633.823554002,-339457.5169008599,Last Candle Close,0.0,0.0,0.0
90,long,2024-08-19 09:45:00,1293.868538222808,2024-08-19 14:15:00,1297.7,10,3831461.7771920892,388735.2807334211,3442726.4964586683,Last Candle Close,0.0,5.431461777191998,270.0
91,long,2024-08-20 10:00:00,1303.8562119950777,2024-08-20 10:30:00,1301.6,10,-2256211.9950778196,390818.4317992616,-2647030.4268770814,Stop loss,1.2562119950778197,0.0,30.0
92,long,2024-08-20 14:00:00,1307.1711120952157,2024-08-20 14:00:00,1305.0,10,-2171112.0952156764,391825.6668142823,-2562937.762029959,Stop loss,0.0,0.0,0.0
93,long,2024-08-21 13:45:00,1307.477484457656,2024-08-21 14:15:00,1313.1,10,5622515.54234399,393086.6226686484,5229428.919675342,Last Candle Close,0.17748445765596443,0.12251554234399009,30.0
94,long,2024-08-23 14:00:00,1315.5444661391955,2024-08-23 14:15:00,1317.0,10,1455533.8608045077,394881.6699208793,1060652.1908836286,Last Candle Close,0.0,0.3555338608045986,15.0
95,short,2024-08-26 14:15:00,1318.1155242543457,2024-08-26 14:15:00,1317.6,10,515524.25434579165,395357.3286381518,120166.92570763984,Last Candle Close,0.0,0.0,0.0
96,long,2024-09-04 14:15:00,1313.024591399555,2024-09-04 14:15:00,1312.3,10,-724591.3995550382,393798.6887099332,-1118390.0882649715,Last Candle Close,0.0,0.0,0.0
97,short,2024-09-10 10:45:00,1308.3423539334026,2024-09-10 13:15:00,1300.790930181358,10,7551423.752044684,391369.992617214,7160053.75942747,Take profit,0.0,0.0,150.0
98,short,2024-09-11 10:30:00,1288.2667328679202,2024-09-11 10:45:00,1290.7,10,-2433267.132079891,386845.00993018795,-2820112.1420100788,Stop loss,0.0,0.0,15.0
99,long,2024-09-11 14:00:00,1294.02665880442,2024-09-11 14:15:00,1291.9,10,-2126658.8044200037,387888.99882066296,-2514547.8032406666,Last Candle Close,0.0,2.5733411955798147,15.0
100,short,2024-09-13 10:30:00,1295.392104474254,2024-09-13 10:45:00,1297.7,10,-2307895.525746062,388963.815671138,-2696859.3414172,Stop loss,0.0,0.0,15.0
101,short,2024-09-13 13:30:00,1294.8095744055356,2024-09-13 14:15:00,1295.7,10,-890425.594464432,388576.4361608303,-1279002.0306252623,Last Candle Close,0.0,0.0,45.0
102,short,2024-09-18 13:45:00,1312.3319116172108,2024-09-18 14:15:00,1312.1,10,231911.61721092614,393664.7867425816,-161753.16953165544,Last Candle Close,0.0,0.0,30.0
103,long,2024-09-19 10:45:00,1317.0358101889685,2024-09-19 13:30:00,1314.6,10,-2435810.188968617,394745.3715283453,-2830555.560496962,Stop loss,1.5358101889685258,0.0,165.0
104,short,2024-09-23 09:45:00,1327.7191112466455,2024-09-23 13:30:00,1330.1,10,-2380888.753354384,398672.8666869968,-2779561.6200413806,Stop loss,0.0,0.0,225.0
105,long,2024-09-24 13:45:00,1329.11505806953,2024-09-24 14:00:00,1327.0,10,-2115058.0695300503,398417.2587104294,-2513475.32824048,Stop loss,0.21505806952995954,0.0,15.0
106,long,2024-09-25 10:00:00,1341.4202154324885,2024-09-25 11:15:00,1349.275547533146,10,7855332.100657506,403604.3644448451,7451727.736212661,Take profit,0.7202154324884305,6.479784567511615,75.0
107,short,2024-09-25 14:00:00,1343.3056348691866,2024-09-25 14:15:00,1345.6,10,-2294365.130813276,403335.845230378,-2697700.9760436537,Stop loss,0.0,0.0,15.0
108,long,2024-09-26 14:15:00,1362.2367702734873,2024-09-26 14:15:00,1359.7,10,-2536770.273487264,408290.51554102305,-2945060.789028287,Stop loss,0.0,0.0,0.0
109,long,2024-09-27 09:45:00,1361.6361758601506,2024-09-27 09:45:00,1359.0,10,-2636175.860150615,408095.42637902254,-3044271.286529638,Stop loss,0.0,0.0,0.0
110,short,2024-09-27 14:15:00,1354.9142373050734,2024-09-27 14:15:00,1356.6,10,-1685762.6949265522,406727.135595761,-2092489.8305223132,Last Candle Close,0.0,0.0,0.0
111,short,2024-10-02 13:30:00,1354.5009115960104,2024-10-02 14:00:00,1357.0,10,-2499088.4039896172,406725.1367394015,-2905813.540729019,Stop loss,0.0,0.0,30.0
112,long,2024-10-03 11:15:00,1364.755911088201,2024-10-03 13:00:00,1362.2,10,-2555911.0882009007,409043.38666323014,-2964954.474864131,Stop loss,0.3559110882008554,0.0,105.0
113,short,2024-10-03 13:45:00,1359.0197449440407,2024-10-03 14:00:00,1361.9,10,-2880255.055959424,408137.961741606,-3288393.01770103,Stop loss,0.0,0.0,15.0
114,short,2024-10-07 11:15:00,1344.3562363150008,2024-10-07 14:15:00,1332.9865269878624,10,11369709.32713848,401601.4144954295,10968107.91264305,Take profit,0.0,0.0,180.0
115,long,2024-10-08 13:30:00,1344.0984425592737,2024-10-08 14:15:00,1341.3,10,-2798442.559273781,402809.766383891,-3201252.325657672,Stop loss,0.0,4.701557440726219,45.0
116,long,2024-10-10 10:30:00,1369.0311091653664,2024-10-10 13:15:00,1366.0,10,-3031109.165366388,410254.6663748049,-3441363.831741193,Stop loss,1.031109165366388,0.5688908346335211,165.0
117,short,2024-10-14 13:30:00,1363.891449804731,2024-10-14 14:00:00,1366.5,10,-2608550.19526889,409558.7174707096,-3018108.9127395996,Stop loss,0.0,0.0,30.0
118,long,2024-10-15 10:15:00,1366.0445134634642,2024-10-15 10:30:00,1363.3,10,-2744513.4634642727,409401.6770195196,-3153915.1404837924,Stop loss,0.7445134634642727,0.0,15.0
119,short,2024-10-16 14:15:00,1352.9,2024-10-16 14:15:00,1355.4,10,-2500000.0,406244.99999999994,-2906245.0,Stop loss,0.0,0.0,0.0
120,long,2024-10-18 14:15:00,1371.1471925373876,2024-10-18 14:15:00,1368.3,10,-2847192.5373876276,410917.0788806081,-3258109.6162682357,Stop loss,0.0,0.0,0.0
121,short,2024-10-21 14:00:00,1365.0159855426546,2024-10-21 14:15:00,1364.4,10,615985.5426544709,409412.3978313981,206573.14482307277,Last Candle Close,0.0,0.0,15.0
122,short,2024-10-24 13:30:00,1346.2451070645047,2024-10-24 14:00:00,1348.5,10,-2254892.9354952634,404211.7660596756,-2659104.701554939,Stop loss,0.0,0.0,30.0
123,short,2024-10-25 09:45:00,1335.5040448731597,2024-10-25 10:00:00,1338.0,10,-2495955.126840272,401025.60673097393,-2896980.733571246,Stop loss,0.0,0.0,15.0
124,short,2024-10-25 11:00:00,1335.5344705949794,2024-10-25 14:15:00,1329.9,10,5634470.594979348,399815.17058924685,5234655.424390101,Last Candle Close,0.0,0.0,195.0
125,short,2024-10-31 11:00:00,1336.5048139752264,2024-10-31 13:00:00,1338.6,10,-2095186.0247735113,401265.7220962839,-2496451.746869795,Stop loss,0.0,0.0,120.0
126,short,2024-11-07 10:30:00,1339.3874602403816,2024-11-07 13:15:00,1341.8,10,-2412539.759618312,402178.11903605715,-2814717.878654369,Stop loss,0.0,0.0,165.0
127,short,2024-11-08 14:00:00,1323.2344139847778,2024-11-08 14:15:00,1325.5,10,-2265586.0152221974,397310.1620977166,-2662896.177319914,Last Candle Close,0.0,0.0,15.0
128,short,2024-11-12 10:30:00,1316.7580912343897,2024-11-12 13:15:00,1305.883105801426,10,10874985.43296374,393396.1795553723,10481589.253408369,Take profit,0.0,0.0,165.0
129,short,2024-11-14 13:45:00,1300.011856712048,2024-11-14 13:45:00,1303.1,10,-3088143.2879518797,390466.77850680717,-3478610.0664586867,Stop loss,0.0,0.0,0.0
130,short,2024-11-14 14:00:00,1299.9977948216463,2024-11-14 14:15:00,1295.6,10,4397794.821646357,389339.66922324686,4008455.15242311,Last Candle Close,0.0,0.0,15.0
131,short,2024-11-15 10:30:00,1285.8,2024-11-15 14:15:00,1280.9,10,4899999.999999864,385004.99999999994,4514994.999999864,Last Candle Close,0.0,0.0,225.0
132,short,2024-11-19 14:00:00,1264.3602776655785,2024-11-19 14:00:00,1267.5,10,-3139722.334421549,379779.04164983676,-3519501.3760713856,Stop loss,0.0,0.0,0.0
133,long,2024-11-26 09:30:00,1304.461228616951,2024-11-26 14:15:00,1308.6,10,4138771.383048834,391959.18429254263,3746812.198756291,Last Candle Close,0.0,6.338771383048879,285.0
134,short,2024-12-02 14:00:00,1311.6459048438967,2024-12-02 14:15:00,1312.9,10,-1254095.1561034035,393681.88572658447,-1647777.041829988,Last Candle Close,0.0,0.0,15.0
