datetime,position,equity,cash,unrealized_pnl,close_price
2025-04-17 09:30:00,FLAT,485138813.6363634,485138813.6363634,0.0,1292.1
2025-04-17 09:45:00,FLAT,485138813.6363634,485138813.6363634,0.0,1289.9
2025-04-17 10:00:00,FLAT,485138813.6363634,485138813.6363634,0.0,1289.1
2025-04-17 10:15:00,FLAT,485138813.6363634,485138813.6363634,0.0,1286.8
2025-04-17 10:30:00,FLAT,485138813.6363634,485138813.6363634,0.0,1289.4
2025-04-17 10:45:00,FLAT,485138813.6363634,485138813.6363634,0.0,1289.7
2025-04-17 11:00:00,FLAT,485138813.6363634,485138813.6363634,0.0,1288.2
2025-04-17 11:15:00,FLAT,485138813.6363634,485138813.6363634,0.0,1288.0
2025-04-17 11:30:00,FLAT,485138813.6363634,485138813.6363634,0.0,1288.1
2025-04-17 13:00:00,FLAT,485138813.6363634,485138813.6363634,0.0,1291.2
2025-04-17 13:15:00,FLAT,485138813.6363634,485138813.6363634,0.0,1290.0
2025-04-17 13:30:00,FLAT,485138813.6363634,485138813.6363634,0.0,1291.6
2025-04-17 13:45:00,FLAT,485138813.6363634,485138813.6363634,0.0,1290.2
2025-04-17 14:00:00,FLAT,485138813.6363634,485138813.6363634,0.0,1288.3
2025-04-17 14:15:00,FLAT,485138813.6363634,485138813.6363634,0.0,1295.8
2025-04-17 14:30:00,LONG,484244308.6363633,484944308.6363634,-700000.0000000455,1296.0
2025-04-18 09:00:00,LONG,496544308.63636327,484944308.6363634,11599999.999999909,1308.3
2025-04-18 09:15:00,LONG,496144308.63636345,484944308.6363634,11200000.000000045,1307.9
2025-04-18 09:30:00,LONG,497244308.6363633,484944308.6363634,12299999.999999955,1309.0
2025-04-18 09:45:00,LONG,496744308.6363633,484944308.6363634,11799999.999999955,1308.5
2025-04-18 10:00:00,LONG,497044308.63636327,484944308.6363634,12099999.999999909,1308.8
2025-04-18 10:15:00,LONG,495544308.63636327,484944308.6363634,10599999.999999909,1307.3
2025-04-18 10:30:00,LONG,495644308.63636345,484944308.6363634,10700000.000000045,1307.4
2025-04-18 10:45:00,LONG,498244308.6363633,484944308.6363634,13299999.999999955,1310.0
2025-04-18 11:00:00,LONG,497944308.6363634,484944308.6363634,13000000.0,1309.7
2025-04-18 11:15:00,LONG,498144308.63636345,484944308.6363634,13200000.000000045,1309.9
2025-04-18 13:00:00,LONG,500044308.63636327,484944308.6363634,15099999.999999909,1311.8
2025-04-18 13:15:00,LONG,500644308.63636345,484944308.6363634,15700000.000000045,1312.4
2025-04-18 13:30:00,LONG,501044308.63636327,484944308.6363634,16099999.999999909,1312.8
2025-04-18 13:45:00,FLAT,502165372.7272723,502165372.7272723,0.0,1318.0
2025-04-18 14:00:00,FLAT,502165372.7272723,502165372.7272723,0.0,1317.4
2025-04-18 14:15:00,FLAT,502165372.7272723,502165372.7272723,0.0,1307.5
2025-04-18 14:30:00,FLAT,502165372.7272723,502165372.7272723,0.0,1307.0
2025-04-21 09:00:00,FLAT,502165372.7272723,502165372.7272723,0.0,1297.5
2025-04-21 09:15:00,FLAT,502165372.7272723,502165372.7272723,0.0,1294.1
2025-04-21 09:30:00,FLAT,502165372.7272723,502165372.7272723,0.0,1295.7
2025-04-21 09:45:00,FLAT,502165372.7272723,502165372.7272723,0.0,1295.3
2025-04-21 10:00:00,FLAT,502165372.7272723,502165372.7272723,0.0,1291.8
2025-04-21 10:15:00,FLAT,502165372.7272723,502165372.7272723,0.0,1292.3
2025-04-21 10:30:00,FLAT,502165372.7272723,502165372.7272723,0.0,1290.3
2025-04-21 10:45:00,FLAT,502165372.7272723,502165372.7272723,0.0,1290.9
2025-04-21 11:00:00,FLAT,502165372.7272723,502165372.7272723,0.0,1288.8
2025-04-21 11:15:00,FLAT,502165372.7272723,502165372.7272723,0.0,1289.2
2025-04-21 11:30:00,FLAT,502165372.7272723,502165372.7272723,0.0,1289.1
2025-04-21 13:00:00,FLAT,502165372.7272723,502165372.7272723,0.0,1291.0
2025-04-21 13:15:00,FLAT,502165372.7272723,502165372.7272723,0.0,1291.7
2025-04-21 13:30:00,FLAT,502165372.7272723,502165372.7272723,0.0,1291.5
2025-04-21 13:45:00,FLAT,502165372.7272723,502165372.7272723,0.0,1293.7
2025-04-21 14:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1289.6
2025-04-21 14:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1289.0
2025-04-21 14:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1287.0
2025-04-22 09:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1284.2
2025-04-22 09:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1284.0
2025-04-22 09:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1284.1
2025-04-22 09:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1284.5
2025-04-22 10:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1284.0
2025-04-22 10:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1285.7
2025-04-22 10:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1285.9
2025-04-22 10:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1286.3
2025-04-22 11:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1284.1
2025-04-22 11:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1275.7
2025-04-22 11:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1275.6
2025-04-22 13:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1255.6
2025-04-22 13:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1233.8
2025-04-22 13:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1238.0
2025-04-22 13:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1248.0
2025-04-22 14:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1254.0
2025-04-22 14:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1293.0
2025-04-22 14:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1297.0
2025-04-23 09:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1315.3
2025-04-23 09:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1306.9
2025-04-23 09:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1306.0
2025-04-23 09:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.6
2025-04-23 10:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1298.0
2025-04-23 10:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1301.7
2025-04-23 10:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1305.3
2025-04-23 10:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1306.8
2025-04-23 11:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1301.6
2025-04-23 11:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1305.8
2025-04-23 11:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1305.8
2025-04-23 13:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1304.5
2025-04-23 13:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.7
2025-04-23 13:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1305.7
2025-04-23 13:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1306.7
2025-04-23 14:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.3
2025-04-23 14:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.2
2025-04-23 14:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1304.5
2025-04-24 09:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.2
2025-04-24 09:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1304.6
2025-04-24 09:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1305.5
2025-04-24 09:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.1
2025-04-24 10:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1303.4
2025-04-24 10:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1299.2
2025-04-24 10:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1297.9
2025-04-24 10:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1298.1
2025-04-24 11:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1301.5
2025-04-24 11:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1300.4
2025-04-24 11:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1300.4
2025-04-24 13:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.8
2025-04-24 13:15:00,FLAT,498795651.81818134,498795651.81818134,0.0,1303.4
2025-04-24 13:30:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.5
2025-04-24 13:45:00,FLAT,498795651.81818134,498795651.81818134,0.0,1302.0
2025-04-24 14:00:00,FLAT,498795651.81818134,498795651.81818134,0.0,1306.2
2025-04-24 14:15:00,LONG,498999661.81818146,498599661.81818134,400000.0000000909,1307.0
2025-04-24 14:30:00,LONG,497599661.81818134,498599661.81818134,-1000000.0,1305.6
2025-04-25 09:00:00,LONG,503599661.81818134,498599661.81818134,5000000.0,1311.6
2025-04-25 09:15:00,LONG,503999661.81818146,498599661.81818134,5400000.000000091,1312.0
2025-04-25 09:30:00,LONG,503399661.8181815,498599661.81818134,4800000.000000182,1311.4
2025-04-25 09:45:00,LONG,503699661.81818146,498599661.81818134,5100000.000000136,1311.7
2025-04-25 10:00:00,LONG,501099661.81818134,498599661.81818134,2500000.0,1309.1
2025-04-25 10:15:00,LONG,501499661.81818146,498599661.81818134,2900000.000000091,1309.5
2025-04-25 10:30:00,LONG,499599661.81818134,498599661.81818134,1000000.0,1307.6
2025-04-25 10:45:00,LONG,499999661.81818146,498599661.81818134,1400000.000000091,1308.0
2025-04-25 11:00:00,LONG,500199661.81818146,498599661.81818134,1600000.0000001364,1308.2
2025-04-25 11:15:00,LONG,501099661.81818134,498599661.81818134,2500000.0,1309.1
2025-04-25 11:30:00,LONG,501299661.8181814,498599661.81818134,2700000.0000000456,1309.3
2025-04-25 13:00:00,LONG,502399661.8181815,498599661.81818134,3800000.000000182,1310.4
2025-04-25 13:15:00,LONG,503699661.81818146,498599661.81818134,5100000.000000136,1311.7
2025-04-25 13:30:00,LONG,503499661.81818146,498599661.81818134,4900000.000000091,1311.5
2025-04-25 13:45:00,LONG,502199661.81818146,498599661.81818134,3600000.0000001364,1310.2
2025-04-25 14:00:00,LONG,502899661.8181815,498599661.81818134,4300000.000000182,1310.9
2025-04-25 14:15:00,LONG,502099661.81818134,498599661.81818134,3500000.0,1310.1
2025-04-25 14:30:00,LONG,502999661.81818146,498599661.81818134,4400000.000000091,1311.0
2025-04-28 09:00:00,LONG,505899661.8181815,498599661.81818134,7300000.000000182,1313.9
2025-04-28 09:15:00,LONG,501799661.8181814,498599661.81818134,3200000.0000000456,1309.8
2025-04-28 09:30:00,LONG,501699661.81818146,498599661.81818134,3100000.0000001364,1309.7
2025-04-28 09:45:00,LONG,501099661.81818134,498599661.81818134,2500000.0,1309.1
2025-04-28 10:00:00,LONG,500699661.81818146,498599661.81818134,2100000.0000001364,1308.7
2025-04-28 10:15:00,LONG,500999661.81818146,498599661.81818134,2400000.000000091,1309.0
2025-04-28 10:30:00,LONG,500299661.8181814,498599661.81818134,1700000.0000000454,1308.3
2025-04-28 10:45:00,LONG,499199661.81818146,498599661.81818134,600000.0000001364,1307.2
2025-04-28 11:00:00,LONG,499899661.8181815,498599661.81818134,1300000.0000001818,1307.9
2025-04-28 11:15:00,LONG,500599661.81818134,498599661.81818134,2000000.0,1308.6
2025-04-28 13:00:00,LONG,500799661.8181814,498599661.81818134,2200000.0000000456,1308.8
2025-04-28 13:15:00,LONG,501599661.81818134,498599661.81818134,3000000.0,1309.6
2025-04-28 13:30:00,LONG,502799661.8181814,498599661.81818134,4200000.000000046,1310.8
2025-04-28 13:45:00,LONG,503399661.8181815,498599661.81818134,4800000.000000182,1311.4
2025-04-28 14:00:00,LONG,501899661.8181815,498599661.81818134,3300000.000000182,1309.9
2025-04-28 14:15:00,LONG,503199661.81818146,498599661.81818134,4600000.000000136,1311.2
2025-04-28 14:30:00,LONG,503899661.8181815,498599661.81818134,5300000.000000182,1311.9
2025-04-29 09:00:00,LONG,502399661.8181815,498599661.81818134,3800000.000000182,1310.4
2025-04-29 09:15:00,LONG,500199661.81818146,498599661.81818134,1600000.0000001364,1308.2
2025-04-29 09:30:00,LONG,499899661.8181815,498599661.81818134,1300000.0000001818,1307.9
2025-04-29 09:45:00,LONG,501499661.81818146,498599661.81818134,2900000.000000091,1309.5
2025-04-29 10:00:00,LONG,501699661.81818146,498599661.81818134,3100000.0000001364,1309.7
2025-04-29 10:15:00,LONG,500799661.8181814,498599661.81818134,2200000.0000000456,1308.8
2025-04-29 10:30:00,LONG,500399661.8181815,498599661.81818134,1800000.0000001818,1308.4
2025-04-29 10:45:00,LONG,500999661.81818146,498599661.81818134,2400000.000000091,1309.0
2025-04-29 11:00:00,LONG,500799661.8181814,498599661.81818134,2200000.0000000456,1308.8
2025-04-29 11:15:00,LONG,500899661.8181815,498599661.81818134,2300000.000000182,1308.9
2025-04-29 11:30:00,LONG,500699661.81818146,498599661.81818134,2100000.0000001364,1308.7
2025-04-29 13:00:00,LONG,501199661.81818146,498599661.81818134,2600000.0000001364,1309.2
2025-04-29 13:15:00,LONG,501999661.81818146,498599661.81818134,3400000.000000091,1310.0
2025-04-29 13:30:00,LONG,503299661.8181814,498599661.81818134,4700000.000000046,1311.3
2025-04-29 13:45:00,LONG,503699661.81818146,498599661.81818134,5100000.000000136,1311.7
