trade_id,side,entry_time,entry_price,exit_time,exit_price,quantity,pnl,pnl_pct,commission,exit_reason
102,LONG,2024-10-29 10:45:00,1340.7,2024-10-29 10:45:00,1338.5454545454545,10,-2556432.272727359,-0.1906789194247303,401886.8181818181,Stop loss
103,LONG,2024-10-31 14:00:00,1344.7,2024-10-31 14:15:00,1342.6727272727271,10,-2430378.636363839,-0.18073760960540186,403105.90909090906,Stop loss
104,LONG,2024-11-06 14:00:00,1336.6,2024-11-07 14:15:00,1334.4681818181818,10,-2532478.409090789,-0.1894716750778684,400660.2272727272,Stop loss
105,LONG,2024-11-11 14:15:00,1315.2,2024-11-11 14:15:00,1312.1227272727272,10,-3471371.1363637936,-0.26394245258240523,394098.40909090906,Stop loss
106,LONG,2024-11-13 14:00:00,1305.6,2024-11-14 09:00:00,1302.8909090909092,10,-3100364.545454355,-0.23746664717021715,391273.63636363635,Stop loss
107,LONG,2024-11-14 10:15:00,1309.0,2024-11-14 10:30:00,1306.1227272727274,10,-3269541.1363635208,-0.2497739599972132,392268.40909090906,Stop loss
108,LONG,2024-11-18 14:00:00,1272.1,2024-11-19 09:15:00,1269.4772727272727,10,-3003963.863636252,-0.23614211647168087,381236.5909090908,Stop loss
109,LONG,2024-11-20 10:45:00,1269.0,2024-11-20 10:45:00,1265.4818181818182,10,-3898354.090909074,-0.30719890393294513,380172.2727272727,Stop loss
110,LONG,2024-11-21 14:15:00,1279.6,2024-11-22 09:00:00,1295.890909090909,10,15904585.454545418,1.2429341555599733,386323.6363636363,Take profit
111,LONG,2024-11-25 14:00:00,1300.0,2024-11-25 14:00:00,1297.8545454545454,10,-2535132.727272822,-0.19501020979021708,389678.18181818177,Stop loss
112,LONG,2024-11-29 11:15:00,1313.7,2024-11-29 13:15:00,1311.4954545454545,10,-2598324.7727273144,-0.1977867681150426,393779.3181818181,Stop loss
113,LONG,2024-11-29 14:00:00,1318.4,2024-11-29 14:00:00,1315.45,10,-3345077.5000000456,-0.25372250455097434,395077.49999999994,Stop loss
114,LONG,2024-12-03 11:30:00,1317.9,2024-12-03 13:00:00,1315.190909090909,10,-3104054.54545481,-0.23553035476552167,394963.63636363624,Stop loss
115,LONG,2024-12-05 11:00:00,1309.4,2024-12-05 13:30:00,1322.9999999999998,10,13205139.999999681,1.0084878570337317,394859.9999999999,Take profit
116,LONG,2024-12-05 14:00:00,1339.9,2024-12-05 14:00:00,1336.2681818181818,10,-4033243.4090910163,-0.30101077760213574,401425.2272727272,Stop loss
117,LONG,2024-12-06 10:15:00,1348.0,2024-12-06 10:15:00,1344.009090909091,10,-4394710.4545454625,-0.3260170960345299,403801.36363636353,Stop loss
118,LONG,2024-12-09 14:00:00,1347.1,2024-12-09 14:00:00,1345.0363636363636,10,-2467456.81818176,-0.18316805123463442,403820.4545454545,Stop loss
119,LONG,2024-12-12 11:00:00,1350.0,2024-12-12 11:15:00,1347.2909090909093,10,-3113684.545454355,-0.23064329966328553,404593.63636363635,Stop loss
120,LONG,2024-12-13 10:30:00,1338.3,2024-12-13 10:45:00,1335.5954545454545,10,-3105629.7727273144,-0.232057817584048,401084.3181818181,Stop loss
121,LONG,2024-12-18 14:30:00,1333.5,2024-12-18 14:30:00,1331.7772727272727,10,-2122518.8636363884,-0.15916901864539845,399791.5909090908,Stop loss
122,LONG,2025-01-06 10:00:00,1329.3,2025-01-06 11:00:00,1326.740909090909,10,-2957497.0454544914,-0.22248529643078999,398406.13636363635,Stop loss
123,LONG,2025-01-07 11:30:00,1326.9,2025-01-07 13:30:00,1324.8090909090909,10,-2488665.4545455994,-0.18755486129667642,397756.36363636353,Stop loss
124,LONG,2025-01-13 14:00:00,1295.2,2025-01-13 14:00:00,1293.3136363636363,10,-2274640.681818285,-0.17562080619350565,388277.0454545454,Stop loss
125,LONG,2025-01-15 11:30:00,1301.7,2025-01-15 13:15:00,1298.9818181818182,10,-3108284.0909091197,-0.2387865169324053,390102.2727272727,Stop loss
126,LONG,2025-01-17 14:00:00,1315.9,2025-01-20 10:45:00,1325.8909090909092,10,9594640.454545463,0.7291314275055446,396268.63636363635,Take profit
127,LONG,2025-01-20 14:30:00,1325.1,2025-01-21 10:45:00,1322.990909090909,10,-2506304.545454446,-0.18914078525805192,397213.63636363635,Stop loss
128,LONG,2025-01-23 14:15:00,1345.9,2025-01-23 14:15:00,1343.8136363636365,10,-2489820.6818181034,-0.184992992185014,403457.0454545454,Stop loss
129,LONG,2025-02-05 10:15:00,1337.3,2025-02-05 10:30:00,1335.2454545454545,10,-2455427.272727223,-0.18361080331468055,400881.8181818181,Stop loss
130,LONG,2025-02-05 14:00:00,1335.2,2025-02-06 10:00:00,1344.8,10,9197999.999999909,0.6888855602156913,401999.99999999994,Take profit (gap at open)
131,LONG,2025-02-13 11:15:00,1334.0,2025-02-14 09:00:00,1345.163636363636,10,10761761.818181442,0.8067287719776193,401874.54545454535,Take profit
132,LONG,2025-02-18 10:00:00,1336.9,2025-02-18 10:30:00,1347.3727272727272,10,10070086.363636162,0.7532415561101176,402640.90909090906,Take profit
133,LONG,2025-02-19 10:15:00,1341.7,2025-02-21 13:30:00,1354.4363636363637,10,12331943.181818193,0.9191282091241106,404420.4545454545,Take profit
134,LONG,2025-02-24 14:15:00,1360.0,2025-02-25 14:00:00,1358.190909090909,10,-2216819.545454719,-0.16300143716578816,407728.63636363624,Stop loss
135,LONG,2025-02-27 14:15:00,1358.9,2025-02-28 09:15:00,1356.5318181818182,10,-2775496.590909211,-0.20424583051800801,407314.7727272727,Stop loss
