datetime,position,equity,cash,unrealized_pnl,close_price
2024-01-03 09:30:00,FLAT,500000000.0,500000000.0,0.0,1129.2
2024-01-03 09:45:00,FLAT,500000000.0,500000000.0,0.0,1128.5
2024-01-03 10:00:00,FLAT,500000000.0,500000000.0,0.0,1129.0
2024-01-03 10:15:00,FLAT,500000000.0,500000000.0,0.0,1129.8
2024-01-03 10:30:00,FLAT,500000000.0,500000000.0,0.0,1130.5
2024-01-03 10:45:00,LONG,502530335.00000006,499830335.0,2700000.0000000456,1133.8
2024-01-03 11:00:00,LONG,502330335.0,499830335.0,2500000.0,1133.6
2024-01-03 11:15:00,LONG,502330335.0,499830335.0,2500000.0,1133.6
2024-01-03 11:30:00,LONG,502230335.0000001,499830335.0,2400000.000000091,1133.5
2024-01-03 13:00:00,LONG,502330335.0,499830335.0,2500000.0,1133.6
2024-01-03 13:15:00,LONG,502530335.00000006,499830335.0,2700000.0000000456,1133.8
2024-01-03 13:30:00,LONG,504830335.0,499830335.0,5000000.0,1136.1
2024-01-03 13:45:00,LONG,504930335.0000001,499830335.0,5100000.000000136,1136.2
2024-01-03 14:00:00,LONG,503930335.0000001,499830335.0,4100000.0000001364,1135.2
2024-01-03 14:15:00,LONG,510830335.0,499830335.0,11000000.0,1142.1
2024-01-03 14:30:00,FLAT,512158795.0,512158795.0,0.0,1144.0
2024-01-04 09:00:00,FLAT,512158795.0,512158795.0,0.0,1146.5
2024-01-04 09:15:00,FLAT,512158795.0,512158795.0,0.0,1146.4
2024-01-04 09:30:00,FLAT,512158795.0,512158795.0,0.0,1147.5
2024-01-04 09:45:00,FLAT,512158795.0,512158795.0,0.0,1148.3
2024-01-04 10:00:00,FLAT,512158795.0,512158795.0,0.0,1147.9
2024-01-04 10:15:00,FLAT,512158795.0,512158795.0,0.0,1148.6
2024-01-04 10:30:00,FLAT,512158795.0,512158795.0,0.0,1149.8
2024-01-04 10:45:00,LONG,514786264.99999994,511986265.0,2799999.9999999544,1153.0
2024-01-04 11:00:00,LONG,518786264.99999994,511986265.0,6799999.999999954,1157.0
2024-01-04 11:15:00,LONG,525286264.99999994,511986265.0,13299999.999999955,1163.5
2024-01-04 11:30:00,LONG,525386264.9999999,511986265.0,13399999.999999864,1163.6
2024-01-04 13:00:00,LONG,521586264.9999999,511986265.0,9599999.999999909,1159.8
2024-01-04 13:15:00,FLAT,525502590.4545453,525502590.4545453,0.0,1167.1
2024-01-04 13:30:00,FLAT,525502590.4545453,525502590.4545453,0.0,1166.8
2024-01-04 13:45:00,FLAT,525502590.4545453,525502590.4545453,0.0,1167.5
2024-01-04 14:00:00,FLAT,525502590.4545453,525502590.4545453,0.0,1167.9
2024-01-04 14:15:00,FLAT,525502590.4545453,525502590.4545453,0.0,1159.5
2024-01-04 14:30:00,FLAT,525502590.4545453,525502590.4545453,0.0,1158.1
2024-01-05 09:00:00,FLAT,525502590.4545453,525502590.4545453,0.0,1161.0
2024-01-05 09:15:00,FLAT,525502590.4545453,525502590.4545453,0.0,1160.8
2024-01-05 09:30:00,FLAT,525502590.4545453,525502590.4545453,0.0,1161.0
2024-01-05 09:45:00,FLAT,525502590.4545453,525502590.4545453,0.0,1161.4
2024-01-05 10:00:00,FLAT,525502590.4545453,525502590.4545453,0.0,1161.7
2024-01-05 10:15:00,FLAT,525502590.4545453,525502590.4545453,0.0,1161.3
2024-01-05 10:30:00,FLAT,525502590.4545453,525502590.4545453,0.0,1157.1
2024-01-05 10:45:00,FLAT,525502590.4545453,525502590.4545453,0.0,1156.8
2024-01-05 11:00:00,FLAT,525502590.4545453,525502590.4545453,0.0,1156.1
2024-01-05 11:15:00,FLAT,525502590.4545453,525502590.4545453,0.0,1157.3
2024-01-05 11:30:00,FLAT,525502590.4545453,525502590.4545453,0.0,1157.3
2024-01-05 13:00:00,FLAT,525502590.4545453,525502590.4545453,0.0,1156.3
2024-01-05 13:15:00,FLAT,525502590.4545453,525502590.4545453,0.0,1158.9
2024-01-05 13:30:00,FLAT,525502590.4545453,525502590.4545453,0.0,1157.1
2024-01-05 13:45:00,FLAT,525502590.4545453,525502590.4545453,0.0,1157.8
2024-01-05 14:00:00,FLAT,525502590.4545453,525502590.4545453,0.0,1156.0
2024-01-05 14:15:00,FLAT,525502590.4545453,525502590.4545453,0.0,1163.4
2024-01-05 14:30:00,LONG,524728035.4545452,525328035.4545453,-600000.0000001364,1163.1
2024-01-08 09:00:00,LONG,530728035.4545452,525328035.4545453,5399999.999999864,1169.1
2024-01-08 09:15:00,LONG,532928035.4545452,525328035.4545453,7599999.999999909,1171.3
2024-01-08 09:30:00,LONG,531328035.4545453,525328035.4545453,6000000.0,1169.7
2024-01-08 09:45:00,LONG,531828035.4545453,525328035.4545453,6500000.0,1170.2
2024-01-08 10:00:00,LONG,531628035.45454526,525328035.4545453,6299999.999999954,1170.0
2024-01-08 10:15:00,LONG,532828035.4545453,525328035.4545453,7500000.0,1171.2
2024-01-08 10:30:00,LONG,530728035.4545452,525328035.4545453,5399999.999999864,1169.1
2024-01-08 10:45:00,LONG,527928035.4545452,525328035.4545453,2599999.999999909,1166.3
2024-01-08 11:00:00,LONG,528328035.4545453,525328035.4545453,3000000.0,1166.7
2024-01-08 11:15:00,LONG,527628035.45454526,525328035.4545453,2299999.9999999544,1166.0
2024-01-08 11:30:00,LONG,527928035.4545452,525328035.4545453,2599999.999999909,1166.3
2024-01-08 13:00:00,LONG,527328035.4545453,525328035.4545453,2000000.0,1165.7
2024-01-08 13:15:00,LONG,525628035.45454526,525328035.4545453,299999.99999995454,1164.0
2024-01-08 13:30:00,LONG,524328035.4545453,525328035.4545453,-1000000.0,1162.7
2024-01-08 13:45:00,FLAT,522608407.7272726,522608407.7272726,0.0,1166.7
2024-01-08 14:00:00,FLAT,522608407.7272726,522608407.7272726,0.0,1164.1
2024-01-08 14:15:00,FLAT,522608407.7272726,522608407.7272726,0.0,1166.2
2024-01-08 14:30:00,FLAT,522608407.7272726,522608407.7272726,0.0,1166.8
2024-01-09 09:00:00,FLAT,522608407.7272726,522608407.7272726,0.0,1163.7
2024-01-09 09:15:00,FLAT,522608407.7272726,522608407.7272726,0.0,1161.9
2024-01-09 09:30:00,FLAT,522608407.7272726,522608407.7272726,0.0,1162.8
2024-01-09 09:45:00,FLAT,522608407.7272726,522608407.7272726,0.0,1163.1
2024-01-09 10:00:00,FLAT,522608407.7272726,522608407.7272726,0.0,1162.6
2024-01-09 10:15:00,FLAT,522608407.7272726,522608407.7272726,0.0,1163.2
2024-01-09 10:30:00,FLAT,522608407.7272726,522608407.7272726,0.0,1163.9
2024-01-09 10:45:00,FLAT,522608407.7272726,522608407.7272726,0.0,1163.5
2024-01-09 11:00:00,FLAT,522608407.7272726,522608407.7272726,0.0,1162.4
2024-01-09 11:15:00,FLAT,522608407.7272726,522608407.7272726,0.0,1161.2
2024-01-09 11:30:00,FLAT,522608407.7272726,522608407.7272726,0.0,1161.4
2024-01-09 13:00:00,FLAT,522608407.7272726,522608407.7272726,0.0,1162.6
2024-01-09 13:15:00,FLAT,522608407.7272726,522608407.7272726,0.0,1162.0
2024-01-09 13:30:00,FLAT,522608407.7272726,522608407.7272726,0.0,1162.3
2024-01-09 13:45:00,FLAT,522608407.7272726,522608407.7272726,0.0,1159.8
2024-01-09 14:00:00,FLAT,522608407.7272726,522608407.7272726,0.0,1164.1
2024-01-09 14:15:00,LONG,521533672.7272725,522433672.7272726,-900000.0000000909,1164.0
2024-01-09 14:30:00,LONG,521233672.72727257,522433672.7272726,-1200000.0000000454,1163.7
2024-01-10 09:00:00,FLAT,519741133.6363633,519741133.6363633,0.0,1162.0
2024-01-10 09:15:00,FLAT,519741133.6363633,519741133.6363633,0.0,1162.2
2024-01-10 09:30:00,FLAT,519741133.6363633,519741133.6363633,0.0,1163.1
2024-01-10 09:45:00,FLAT,519741133.6363633,519741133.6363633,0.0,1163.2
2024-01-10 10:00:00,FLAT,519741133.6363633,519741133.6363633,0.0,1163.6
2024-01-10 10:15:00,FLAT,519741133.6363633,519741133.6363633,0.0,1164.4
2024-01-10 10:30:00,FLAT,519741133.6363633,519741133.6363633,0.0,1169.2
2024-01-10 10:45:00,FLAT,516963284.9999998,516963284.9999998,0.0,1168.1
2024-01-10 11:00:00,FLAT,516963284.9999998,516963284.9999998,0.0,1168.3
2024-01-10 11:15:00,FLAT,516963284.9999998,516963284.9999998,0.0,1166.4
2024-01-10 11:30:00,FLAT,516963284.9999998,516963284.9999998,0.0,1166.4
2024-01-10 13:00:00,FLAT,516963284.9999998,516963284.9999998,0.0,1164.3
2024-01-10 13:15:00,FLAT,516963284.9999998,516963284.9999998,0.0,1162.7
2024-01-10 13:30:00,FLAT,516963284.9999998,516963284.9999998,0.0,1162.8
2024-01-10 13:45:00,FLAT,516963284.9999998,516963284.9999998,0.0,1164.0
2024-01-10 14:00:00,FLAT,516963284.9999998,516963284.9999998,0.0,1163.1
2024-01-10 14:15:00,FLAT,516963284.9999998,516963284.9999998,0.0,1163.8
2024-01-10 14:30:00,FLAT,516963284.9999998,516963284.9999998,0.0,1163.9
2024-01-11 09:00:00,FLAT,516963284.9999998,516963284.9999998,0.0,1166.2
2024-01-11 09:15:00,FLAT,516963284.9999998,516963284.9999998,0.0,1166.1
2024-01-11 09:30:00,FLAT,516963284.9999998,516963284.9999998,0.0,1167.3
2024-01-11 09:45:00,FLAT,516963284.9999998,516963284.9999998,0.0,1174.0
2024-01-11 10:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1172.6
2024-01-11 10:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1173.4
2024-01-11 10:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1174.8
2024-01-11 10:45:00,FLAT,513838563.6363635,513838563.6363635,0.0,1175.0
2024-01-11 11:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1173.2
2024-01-11 11:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.3
2024-01-11 11:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.0
2024-01-11 13:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.8
2024-01-11 13:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1169.1
2024-01-11 13:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1167.5
2024-01-11 13:45:00,FLAT,513838563.6363635,513838563.6363635,0.0,1167.1
2024-01-11 14:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1162.9
2024-01-11 14:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1164.6
2024-01-11 14:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1166.5
2024-01-12 09:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1160.1
2024-01-12 09:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1154.5
2024-01-12 09:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1153.9
2024-01-12 09:45:00,FLAT,513838563.6363635,513838563.6363635,0.0,1155.3
2024-01-12 10:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1156.5
2024-01-12 10:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1157.9
2024-01-12 10:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1160.8
2024-01-12 10:45:00,FLAT,513838563.6363635,513838563.6363635,0.0,1164.5
2024-01-12 11:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1164.3
2024-01-12 11:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1164.3
2024-01-12 11:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1164.3
2024-01-12 13:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1164.2
2024-01-12 13:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1166.7
2024-01-12 13:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1165.4
2024-01-12 13:45:00,FLAT,513838563.6363635,513838563.6363635,0.0,1165.6
2024-01-12 14:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1165.4
2024-01-12 14:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1165.7
2024-01-12 14:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1168.0
2024-01-15 09:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1173.4
2024-01-15 09:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1172.0
2024-01-15 09:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1171.4
2024-01-15 09:45:00,FLAT,513838563.6363635,513838563.6363635,0.0,1171.4
2024-01-15 10:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.4
2024-01-15 10:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1171.0
2024-01-15 10:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.0
2024-01-15 10:45:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.2
2024-01-15 11:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1169.8
2024-01-15 11:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.1
2024-01-15 11:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.3
2024-01-15 13:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.0
2024-01-15 13:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.9
2024-01-15 13:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1169.4
2024-01-15 13:45:00,FLAT,513838563.6363635,513838563.6363635,0.0,1170.0
2024-01-15 14:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1168.4
2024-01-15 14:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1163.7
2024-01-15 14:30:00,FLAT,513838563.6363635,513838563.6363635,0.0,1164.4
2024-01-16 09:00:00,FLAT,513838563.6363635,513838563.6363635,0.0,1158.4
2024-01-16 09:15:00,FLAT,513838563.6363635,513838563.6363635,0.0,1161.5
